Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Murphy (M)NEW,5 (3),35,0.6,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.6,0.0,0.2,1.0,0.6,60,0.01,0.01,0.04,0.18,2.35,3,4.3,2.4,0.0,3.6,5.4,7.0,9.46,4.76,7.8,4.8,62,6.4,3.8,59,3.6,1.6,44,0.0,0.0,13.6,1.6,0.2,0.0,1.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.78,8.4,5.4,2.4,2.0,0.2,0.8,0.4,0.2,50,1.4,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murphy ,M,NEW
S.Longstaff (M)NEW,5,90,1.2,0.2,0.8,0.4,0.2,0.6,0.2,0.0,0.0,0.0,0.0,8,1.2,0.6,0.2,2.0,0.8,40,0.22,0.22,0.15,1.57,4.28,21,4.4,3.0,0.0,7.8,9.6,14.8,18.12,11.48,37.6,30.4,81,24.4,17.0,70,12.0,9.2,77,0.0,0.0,51.6,2.8,4.2,0.0,1.8,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,,0.78,8.4,5.4,2.4,2.0,0.2,0.8,1.4,1.0,71,4.0,0.4,0.0,0.6,1.0,0.2,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,S.Longstaff ,M,NEW
Almirón (M)NEW,5,84,3.0,1.0,2.2,0.8,0.0,0.4,0.2,0.8,0.4,0.4,0.0,50,1.2,0.4,0.4,0.8,0.4,50,0.33,0.33,0.21,2.27,5.28,31,5.8,9.2,1.2,10.6,28.6,43.4,19.0,37.68,34.6,29.6,86,27.8,23.2,83,19.8,16.2,82,0.0,0.0,52.0,5.6,2.4,0.4,1.8,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,,0.78,8.4,5.4,2.4,2.0,0.2,0.8,2.2,1.2,55,4.0,0.0,0.0,0.2,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,Almirón ,M,NEW
Ward-Prowse (M)SOU,5,90,0.6,0.2,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,25,2.0,0.0,0.2,7.6,2.2,29,0.03,0.03,0.22,0.81,3.6,18,6.2,2.8,0.0,15.2,17.0,1.8,33.22,16.96,58.8,49.2,84,43.0,30.6,71,17.8,13.0,73,0.0,0.0,74.8,0.0,8.8,0.0,9.0,0.0,0.4,4.6,6.2,1.6,1.6,0.6,0.2,0.0,0.0,0.0,0.0,0.2,1.8,,1.56,12.2,7.8,4.0,3.0,0.2,2.6,1.4,0.8,57,6.0,1.0,0.2,0.8,2.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ward-Prowse ,M,SOU
S.Armstrong (M)SOU,5 (1),62,0.8,0.4,0.8,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,25,0.8,0.2,0.0,1.6,0.2,13,0.14,0.14,0.13,1.07,3.16,19,4.7,2.8,0.4,6.8,10.4,13.6,12.44,11.28,30.8,24.0,78,22.0,15.4,70,13.4,9.8,73,0.2,0.2,40.0,2.0,3.4,0.2,3.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,,1.56,12.2,7.8,4.0,3.0,0.2,2.6,0.4,0.4,100,3.2,0.4,0.0,0.2,0.6,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,S.Armstrong ,M,SOU
Elyounoussi (M)SOU,5,86,1.4,0.2,1.2,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,25,1.2,0.4,0.2,2.2,0.8,36,0.18,0.18,0.15,1.34,3.81,24,5.2,2.6,0.0,6.0,7.8,17.8,19.22,13.4,28.8,21.2,74,22.0,15.2,69,12.8,8.2,64,0.4,0.2,46.0,3.2,3.4,0.0,1.6,0.0,1.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,,1.56,12.2,7.8,4.0,3.0,0.2,2.6,2.2,0.6,27,5.2,1.6,0.2,0.8,2.6,0.2,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,Elyounoussi ,M,SOU
Eriksen (M)MUN,5 (1),68,0.6,0.2,0.4,0.2,0.0,0.4,0.4,0.2,0.2,0.0,0.0,43,1.6,0.4,0.4,3.4,0.6,18,0.16,0.16,0.22,1.44,4.03,19,6.3,5.4,1.0,13.4,20.6,8.0,23.94,20.8,49.0,41.0,84,35.2,27.2,77,19.8,15.6,79,0.4,0.4,58.4,0.6,8.0,0.0,5.4,0.0,0.6,3.2,2.2,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,,1.24,9.6,5.6,4.0,1.8,0.2,1.4,0.8,0.8,100,6.2,0.8,0.0,0.4,1.2,0.2,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,Eriksen ,M,MUN
Lucas Moura (M)TOT,5 (5),16,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,1.2,0.2,17,0.01,0.01,0.02,0.11,1.64,1,5.8,1.0,0.0,3.4,3.4,5.2,3.92,3.88,7.6,5.6,74,7.4,4.4,59,4.4,2.8,64,0.0,0.0,14.2,1.0,0.4,0.2,1.8,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,1.77,14.4,8.6,6.0,1.6,0.8,2.2,1.2,0.8,67,1.0,0.0,0.0,0.2,0.2,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas Moura ,M,TOT
Rice (M)WHU,5,90,1.8,0.4,0.4,1.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0,1.4,0.0,0.0,1.4,0.2,14,0.07,0.07,0.14,0.75,3.52,15,4.8,2.2,0.0,14.6,14.6,8.2,19.04,19.56,71.4,65.8,92,37.8,32.2,85,20.4,17.0,83,0.0,0.0,85.6,0.4,11.6,0.2,2.8,0.0,0.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,,1.6,13.4,8.4,5.0,1.6,0.4,2.0,1.6,0.6,37,9.2,1.2,1.0,1.2,3.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rice ,M,WHU
Neves (M)WOL,5,90,2.4,0.6,0.4,2.0,0.0,0.2,0.0,0.4,0.2,0.2,0.0,50,1.0,0.2,0.0,1.0,0.0,0,0.22,0.07,0.07,1.3,3.82,23,5.5,4.4,0.6,9.4,16.6,14.0,14.06,25.16,55.8,47.4,85,27.8,21.4,77,14.2,10.2,72,0.4,0.0,69.6,1.0,7.4,0.2,3.0,0.0,0.8,0.0,0.6,0.6,0.6,0.0,0.4,0.0,0.2,0.2,0.0,0.0,2.4,,1.5,12.8,8.8,4.6,3.2,1.0,2.0,1.8,0.6,33,5.8,1.8,0.4,0.8,3.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Neves ,M,WOL
Gibbs-White (M)NFO,5,82,2.0,0.8,1.4,0.6,0.2,0.6,0.4,0.4,0.2,0.2,0.0,75,2.0,0.6,0.2,3.8,1.0,26,0.33,0.33,0.28,2.48,4.86,52,5.5,6.0,1.2,8.0,17.0,28.0,27.68,21.44,21.8,14.2,65,20.4,12.2,60,11.6,7.6,66,0.4,0.4,40.6,2.6,4.8,0.0,5.4,0.0,0.6,1.6,3.2,1.6,1.6,0.4,0.0,0.0,0.0,0.0,0.0,0.6,1.0,,2.04,14.4,11.6,5.2,3.4,1.2,3.0,0.4,0.2,50,4.8,0.2,0.2,0.6,1.0,1.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Gibbs-White ,M,NFO
Moutinho (M)WOL,5 (2),64,0.8,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,1.4,0.0,0.0,1.6,0.8,50,0.01,0.01,0.13,0.42,2.68,11,4.7,1.6,0.0,10.4,10.4,3.2,19.7,6.72,34.2,27.8,81,19.0,13.8,73,10.6,7.6,72,0.0,0.0,42.6,0.4,4.4,0.0,3.6,0.0,0.4,1.2,1.4,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.5,12.8,8.8,4.6,3.2,1.0,2.0,1.2,0.4,33,4.4,0.2,0.0,0.6,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Moutinho ,M,WOL
Adama (M)WOL,5 (1),68,0.6,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.2,25,1.4,0.2,0.0,2.8,0.6,21,0.13,0.13,0.07,0.85,3.04,16,5.5,2.6,0.0,4.2,7.8,10.2,18.24,14.68,18.2,12.2,67,16.2,9.6,59,8.4,4.8,57,0.0,0.0,35.4,2.0,1.8,0.8,2.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,,1.5,12.8,8.8,4.6,3.2,1.0,2.0,0.8,0.2,25,2.8,0.4,0.2,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Adama ,M,WOL
Dendoncker (M)AVL,5 (2),49,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.2,0.0,0,0.0,0.0,0.09,0.29,2.54,6,4.7,1.8,0.0,7.6,7.6,2.8,2.96,8.8,16.8,14.8,88,6.4,4.8,75,1.8,1.2,67,0.0,0.0,24.8,0.6,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,,1.91,13.0,9.0,4.6,3.2,0.4,3.0,2.0,0.6,30,3.6,1.0,0.4,1.0,2.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dendoncker ,M,AVL
Elliott (M)LIV,5 (1),65,1.0,0.4,0.2,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,14,0.8,0.0,0.2,0.8,0.0,0,0.07,0.07,0.2,0.96,3.43,11,5,2.2,0.0,9.8,11.6,10.6,13.76,10.12,41.2,33.0,80,26.8,20.0,75,14.6,9.6,66,0.6,0.4,53.8,1.4,3.6,0.2,3.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,2.1,11.0,8.2,5.2,2.6,1.2,3.8,0.6,0.4,67,5.6,0.6,0.2,0.2,1.0,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elliott ,M,LIV
McGinn (M)AVL,5 (3),49,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.2,0.0,0.2,0.6,0.2,33,0.03,0.03,0.01,0.18,2.01,3,5.1,1.8,0.0,4.8,6.6,2.2,3.8,6.92,16.8,12.2,73,8.8,5.6,64,4.2,2.6,62,0.0,0.0,27.6,0.2,2.2,0.6,0.6,0.2,0.6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,1.91,13.0,9.0,4.6,3.2,0.4,3.0,1.8,1.2,67,3.2,0.6,0.0,0.2,0.8,0.4,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,McGinn ,M,AVL
Buendía (M)AVL,5 (1),63,1.8,0.0,1.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.0,0.0,0.4,0.0,0,0.04,0.04,0.07,0.42,2.87,8,5.7,2.0,0.0,5.6,5.6,20.2,10.84,4.88,24.4,18.6,76,15.6,11.0,71,9.6,7.2,75,0.2,0.2,38.6,2.2,3.6,0.4,1.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,,1.91,13.0,9.0,4.6,3.2,0.4,3.0,1.8,1.0,56,4.2,0.6,0.0,0.8,1.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buendía ,M,AVL
Fornals (M)WHU,5 (4),18,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.6,0.0,0.0,1.0,0.0,0,0.0,0.0,0.1,0.3,2.07,7,5,1.2,0.0,5.8,5.8,0.8,7.14,1.92,12.8,9.6,75,8.6,5.2,60,4.0,2.2,55,0.0,0.0,15.0,0.4,1.6,0.0,1.8,0.0,0.2,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,1.6,13.4,8.4,5.0,1.6,0.4,2.0,0.0,0.0,0,1.4,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fornals ,M,WHU
Trossard (M)BHA,5,87,3.0,1.6,2.4,0.6,0.0,0.6,0.2,0.4,0.4,0.0,0.0,33,1.2,0.6,0.2,3.0,0.6,20,0.48,0.48,0.23,3.08,5.91,41,7.1,4.8,0.0,5.8,14.8,51.8,18.88,25.36,34.2,25.0,73,27.0,16.8,62,17.0,10.6,62,0.2,0.0,55.8,7.6,5.2,0.4,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,,1.27,8.8,6.4,3.6,1.6,0.4,1.4,1.2,0.6,50,4.8,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Trossard ,M,BHA
Pulisic (M)CHE,5 (4),36,0.8,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.6,0.0,0,0.05,0.05,0.06,0.41,2.17,11,5.7,1.2,0.0,3.6,3.6,10.6,11.54,4.8,12.4,10.0,81,10.0,7.6,76,6.4,4.8,75,0.0,0.0,21.2,2.8,0.4,0.2,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.66,12.8,9.2,5.0,2.8,0.6,2.4,0.6,0.4,67,0.6,0.6,0.0,0.2,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pulisic ,M,CHE
Douglas Luiz (M)AVL,5,83,0.6,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1.0,0.0,0.4,2.8,0.2,7,0.03,0.03,0.04,0.28,3.02,5,4.8,3.0,0.2,11.2,13.0,3.2,12.9,14.44,36.0,31.4,87,19.2,13.4,70,7.0,5.4,77,0.0,0.0,51.8,0.0,3.4,0.0,3.0,0.0,1.2,2.4,2.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,,1.91,13.0,9.0,4.6,3.2,0.4,3.0,2.8,1.8,64,5.8,0.0,0.0,1.4,1.4,0.4,0.6,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,Douglas Luiz ,M,AVL
Mount (M)CHE,5,78,0.8,0.4,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.6,0.0,0.0,3.4,0.8,24,0.07,0.07,0.12,0.72,3.34,20,7.5,2.2,0.0,7.0,7.0,11.0,12.36,5.48,29.6,23.4,79,23.4,16.2,69,13.4,9.4,70,0.2,0.0,44.8,2.4,5.4,0.4,5.0,0.0,2.0,1.8,2.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,,1.66,12.8,9.2,5.0,2.8,0.6,2.4,1.2,0.6,50,4.0,0.4,0.0,0.2,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mount ,M,CHE
Wilson (M)FUL,5 (2),45,1.0,0.2,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,12,0.2,0.0,0.2,1.2,0.0,0,0.04,0.04,0.03,0.31,2.29,4,5.7,2.0,0.0,3.6,5.4,9.8,3.68,1.2,14.0,10.8,77,10.0,7.4,74,5.6,4.8,86,0.0,0.0,21.0,1.4,1.0,0.2,1.8,0.2,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,2.16,13.0,9.8,5.8,2.4,1.4,3.4,0.4,0.2,50,2.0,0.0,0.0,0.2,0.2,1.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Wilson ,M,FUL
Gordon (M)EVE,5 (2),59,1.0,0.4,0.8,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,33,0.4,0.2,0.0,1.8,0.4,22,0.15,0.15,0.05,0.88,2.98,18,5.3,2.8,0.0,7.0,10.6,18.0,7.22,12.72,15.4,11.6,75,11.4,7.0,61,5.6,3.8,68,0.0,0.0,27.6,1.8,0.8,0.2,2.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,,1.65,17.4,12.0,5.8,3.8,0.8,1.6,1.4,1.0,71,4.0,1.0,0.0,0.2,1.2,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Gordon ,M,EVE
Soucek (M)WHU,5,81,0.8,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,33,0.4,0.2,0.2,0.4,0.2,50,0.11,0.11,0.11,0.87,3.35,16,5.2,2.6,0.0,8.4,10.2,11.6,6.3,15.68,36.2,27.4,76,18.2,11.6,64,8.2,4.2,51,0.0,0.0,48.6,1.6,4.0,0.0,1.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,,1.6,13.4,8.4,5.0,1.6,0.4,2.0,3.4,2.0,59,4.2,0.8,0.4,1.6,2.8,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,Soucek ,M,WHU
Podence (M)WOL,5 (1),67,2.0,0.8,1.6,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,25,1.8,0.2,0.2,2.2,0.8,36,0.23,0.23,0.21,1.78,3.82,35,5.3,2.0,0.0,5.2,7.0,34.6,24.36,12.12,18.8,14.2,76,14.8,9.8,66,10.4,6.8,65,0.6,0.0,37.8,3.8,1.4,0.0,4.8,0.0,1.2,1.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.5,12.8,8.8,4.6,3.2,1.0,2.0,1.6,0.8,50,4.0,0.6,0.0,0.2,0.8,1.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,Podence ,M,WOL
Bowen (M)WHU,5,89,1.6,0.6,1.2,0.4,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0,0.8,0.4,0.0,3.8,0.8,21,0.3,0.15,0.16,2.0,4.66,34,8,1.8,0.0,4.4,4.4,26.6,13.94,7.84,21.6,16.4,76,17.4,10.2,59,9.0,5.4,60,0.4,0.0,39.8,3.6,3.6,0.4,4.4,0.2,0.4,2.2,2.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2,1.2,,1.6,13.4,8.4,5.0,1.6,0.4,2.0,1.2,0.8,67,4.8,0.2,0.2,0.4,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,Bowen ,M,WHU
Mac Allister (M)BHA,5,89,1.8,0.6,0.2,1.6,0.0,0.2,0.2,0.2,0.2,0.0,0.0,11,1.6,0.2,0.0,2.0,0.8,40,0.15,0.15,0.15,1.22,3.91,18,5.4,3.4,0.4,15.6,19.2,10.2,25.3,18.08,57.0,52.4,92,30.8,26.6,86,14.2,12.4,87,0.2,0.0,71.6,0.2,4.8,0.2,3.8,0.0,0.8,1.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,1.6,,1.27,8.8,6.4,3.6,1.6,0.4,1.4,2.2,1.8,82,5.8,0.0,0.0,1.6,1.6,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,Mac Allister ,M,BHA
Eze (M)CRY,5,82,2.4,0.6,1.0,1.4,0.2,0.2,0.2,0.2,0.2,0.0,0.2,40,2.2,0.2,0.2,3.0,0.8,27,0.18,0.18,0.2,1.49,4.27,37,5.7,4.6,0.8,9.8,15.2,22.6,29.46,17.24,36.0,30.6,85,27.0,20.8,77,15.0,11.8,79,0.0,0.0,52.8,3.0,4.4,0.4,4.8,0.0,1.0,2.8,2.6,0.8,0.8,0.2,0.8,0.0,0.0,0.0,0.0,0.2,1.2,,1.19,9.4,6.4,3.6,1.4,1.0,1.8,1.4,0.8,57,5.6,0.2,0.0,0.0,0.2,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eze ,M,CRY
Rodrigo (M)LEE,5 (1),66,2.6,1.4,2.2,0.4,0.4,1.0,0.0,1.0,1.0,0.0,0.2,45,0.4,1.0,0.0,1.0,0.2,20,0.6,0.45,0.1,3.3,5.69,40,6.3,6.8,0.2,3.6,21.6,39.2,7.86,36.48,18.4,14.2,77,9.4,6.8,72,6.0,4.4,73,0.2,0.0,29.2,4.2,1.6,0.0,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,1.8,,2.17,12.2,9.6,6.0,1.8,0.2,3.6,1.2,0.6,50,2.0,0.4,0.2,0.0,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,Rodrigo ,M,LEE
Ramsey (M)AVL,5 (2),57,0.4,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,33,0.2,0.0,0.4,0.6,0.0,0,0.04,0.04,0.09,0.47,2.69,9,5.2,4.0,0.6,5.0,12.2,6.2,3.3,15.4,17.2,13.2,77,10.0,7.0,70,5.0,3.4,68,0.0,0.0,27.2,0.8,1.6,0.4,1.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.91,13.0,9.0,4.6,3.2,0.4,3.0,1.4,0.4,29,2.4,0.4,0.6,0.6,1.6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Ramsey ,M,AVL
Benrahma (M)WHU,5 (1),72,3.2,1.2,1.4,1.8,0.0,0.4,0.0,0.4,0.2,0.2,0.0,67,1.0,0.4,0.0,2.0,0.2,10,0.39,0.24,0.1,2.26,4.81,36,5.6,4.0,0.0,7.2,14.4,32.2,14.24,23.08,25.8,23.0,89,19.4,15.4,79,12.0,9.8,82,0.0,0.0,46.0,3.2,2.4,0.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.8,,1.6,13.4,8.4,5.0,1.6,0.4,2.0,1.0,0.4,40,4.8,0.2,0.0,0.6,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benrahma ,M,WHU
